id,delta,sz_asr,asr_avg_logprob,asr_no_speech_prob,asr_compression_ratio,n_segments,asr_min_word_logprob,asr_word_logprob_std,conf_nlu,wer
massive_de_de_2156,0.0,1.0,0.23590959182807378,0.006866455078125,0.851063829787234,1.0,0.1526869079142761,0.05149080235741223,0.017937795148392333,0.0
massive_de_de_216,0.0,1.0,0.2109375,0.02130126953125,0.7647058823529411,1.0,0.08612398674593309,0.02915783167068049,0.01945574163624242,0.0
massive_de_de_2160,-1.0,2.0,0.3297230059450323,0.0050201416015625,0.7837837837837838,1.0,0.8918125096418029,0.32594471952920495,0.5981887598010902,0.25
massive_de_de_2163,-1.0,1.0,0.3009440153837204,0.0102691650390625,0.8205128205128206,1.0,0.1980699137620938,0.07845738051018626,0.16985810503998988,0.4
massive_de_de_2164,0.0,4.0,0.24305555555555555,0.00815582275390625,0.7419354838709677,1.0,0.1992610991322469,0.07462205194987516,0.6473714839770573,0.0
massive_de_de_2165,-1.0,1.0,0.31015624701976774,0.0269012451171875,0.8,1.0,0.9532191524637016,0.3759407325119415,0.11344054603204001,0.0
massive_de_de_2166,0.0,1.0,0.3325195424258709,0.007049560546875,0.875,1.0,0.3268507036280186,0.11009651960619454,0.08485448644027838,0.2222222222222222
massive_de_de_2167,3.0,4.0,0.4101562549670537,0.03179931640625,0.8181818181818182,1.0,0.7969897516565463,0.27691545939335954,0.6674760302846146,0.14285714285714285
massive_de_de_2168,2.0,3.0,0.3376736111111111,0.035552978515625,0.75,1.0,0.3047540563504284,0.11165051099156142,0.5308754555901409,0.0
massive_de_de_2174,0.0,3.0,0.6472355769230769,0.02935791015625,0.9166666666666666,1.0,2.0867927142108877,0.6514446750123049,0.42022545521571875,0.42857142857142855
massive_de_de_2178,0.0,1.0,0.3523995557001659,0.0219573974609375,0.84,1.0,0.431684764943599,0.1429100618159968,0.04025300578673641,0.0
massive_de_de_219,0.0,1.0,0.4711914248764515,0.01953125,0.9,1.0,0.39089284606358127,0.1348599659153676,0.006189459436283129,0.2857142857142857
massive_de_de_2198,1.0,3.0,0.2955729100439284,0.0008263587951660156,0.8958333333333334,1.0,0.18439890830778952,0.06130526230472806,0.6299087672267518,0.2857142857142857
